,User,Tweets,Url,likeCount,retweetCount,followersCount,metionedUsers
28109,_waiwaiz,"@NFTcollector00 @TThugsNFT is soo much more than a series of NFT’s, it is the future and you don’t want to be caught being an outsider looking in TRUST 💯 #TRILLIONAIRETHUGS https://t.co/TQihfB8yr8",https://twitter.com/_waiwaiz/status/1485258258613157894,2,0,120,"['NFTcollector00', 'TThugsNFT']"
45543,hetal0091,"The Escrow Protocol is aiming to protect investors, while building trust in the ICO of upcoming projects. It is safe to assume that any project funded through the Escrow Protocol.
#EscrowProtocol #NFT #NFTCommunity #blockchain #crowdfunding #CyberSecurity #finance #startup #NFTs",https://twitter.com/hetal0091/status/1424914737163169793,1,1,3477,
1602,NiloofarMehrad,"I only create 1/1 unique hand drawn NFTs . My works are an extension of 15 years of experience , created with love and good vibes. My studio is a vibrant space , and you can definitely trust the work flow. 
#NFTCommunity #NFTs #NFT 

https://t.co/xeBUIFwdyk https://t.co/IMz2hV9Bad",https://twitter.com/NiloofarMehrad/status/1528766380190867458,2,1,243,
30591,Smokingunzz420,"when i was running a custom Dayz server i was trying some new code and wiped all events off the map...i learned then to never just trust your first inputs and always go over any coding more than once. @GemcityNFTs @SwoledamortNFT @austinscardz 
#nft",https://twitter.com/Smokingunzz420/status/1480612590879395841,2,0,890,"['GemcityNFTs', 'SwoledamortNFT', 'austinscardz']"
9175,steay8,@toq62165 @AmineMaTue T’es un gars sympa!! mais i need a logo NFT metamask crypto coinbase sugardaddy il faut bien le faire hein trust wallet ah zebi ratio opensea bug BTC ETH BNB besoin logo 3d meta mas,https://twitter.com/steay8/status/1515700998777577472,1,0,3,"['toq62165', 'AmineMaTue']"
3118,JaroidNFT,"Next week I will be celebrating my 1 year anniversary with my wife! She has put an incredible amount of trust into me getting into the NFT space and has been nothing but a fountain of encouragment. 

She deserves the world and I hope to be able to give it to her. 🥺❤️",https://twitter.com/JaroidNFT/status/1525350721679507457,58,9,807,
33997,SpyWolfNetwork,"Congrats to the @XEEBster_Token team for receiving our ""Certificate of Trust"" NFT after passing our audit. 🔥

They have a doxxed team and are working on tons of cool projects. Check out their NFT here:
https://t.co/mBlIeBV4kZ

#SpyWolf #SPY #CertificateOfTrust https://t.co/ydFkZGd4iK",https://twitter.com/SpyWolfNetwork/status/1470506848470159362,69,63,7327,['XEEBster_Token']
10752,jampo_nft,"@Wrong8437 @eggb0mb_ @SkulltoonsNFT Plus, the fact of formally making suggestions for the project and getting muted as a holder, shows the lack of confidence of trust and response they have for their holders. God bless Skulltoons.",https://twitter.com/jampo_nft/status/1514314670248706053,1,0,1032,"['Wrong8437', 'eggb0mb_', 'SkulltoonsNFT']"
17456,VuVu1205,"This project is run by a very skilled and experienced person whose future plans are very modern so I can trust the project so in the coming days the project will create a lot of excitement. https://t.co/ZdBwb54fUB
#rbx #binance #crypto #nft",https://twitter.com/VuVu1205/status/1504646487413862405,1,0,980,
38487,Narti483412422,"Impresive and great project. I trust this project can be successfully @KlayHubOfficial
#SolanaAirdrop
@Sergey_Oropay #Oropay #Airdrop #Binance #Bitcoin #BakerySwap #BNB #PanCakeSwap #cryptocurrency #NFT #DeFi #BTC #BinanceSmartChain #BSC"".",https://twitter.com/Narti483412422/status/1457340533035073540,2,0,6,['Sergey_Oropay']
30786,CuratorNFT1,"Show your  latest NFT, in Multiverse we trust 🤑 
Together let's spread the love 💕💕💕💕💕💖
#nft #nftcollector #nftartist #blockchain #sol #solana #binance #avax #metaverse #multiverse",https://twitter.com/CuratorNFT1/status/1480249290803060738,2,0,241,
41399,NatanArtwork,"@DogeLoverArt Have trust and patience, the NFT gods are with you and love your works of art 🤞😀👍",https://twitter.com/NatanArtwork/status/1447861945663737860,1,0,7119,['DogeLoverArt']
10625,Nobody_crypto_H,"Trust me, Meta charging 47.5% for every NFT sale is the best thing that could happen to us right now...

#wagmi

#web3 #metaverse #nfts #cryptotab",https://twitter.com/Nobody_crypto_H/status/1514540734963400704,2,0,10,
1330,onemike__,@YesitsDT @psychedelic_nft I trust anything @BAYC2745 does. He's a major inspiration to me. I can only hope to run @DragonFamNFT and @Web3WizardsNFT half as well as he runs @psychedelic_nft,https://twitter.com/onemike__/status/1529193615360245760,4,0,2046,"['YesitsDT', 'psychedelic_nft', 'BAYC2745', 'DragonFamNFT', 'Web3WizardsNFT', 'psychedelic_nft']"
3783,screentimes,"we are entering a new age, the current iteration will become the badlands, where unknown wallets lurk in the shadows, we will see the rise of a new NFT economy, not one driven by greed, but instead driven by trust, not trustlessness

❤️ !vibe",https://twitter.com/screentimes/status/1524107361585139727,20,2,32390,
7285,masterpajeet,"NEW: #picogo is among the top  fastest-growing companies in the crypto ecosystem. Trust PicoGo today for a sure future.
#PICO #picogotitans #blockchain #Ethereum #IDO #crypto #NFT #BNBChain #Decentralization #DeFi #ecosystem #BinanceNFT https://t.co/4Ip5n5VLwR",https://twitter.com/masterpajeet/status/1518325811706740736,2,1,30,
28322,4lteredBeast,"Some people misunderstand the importance and implications of trustless infrastructure. They think that such a system is flawed and lacking humanity, since we should have trust within business engagements.

The evidence often appears as quite the opposite

#NFT #NFTs #NFTCommunity",https://twitter.com/4lteredBeast/status/1484854987297415168,5,0,7558,
11348,Muhamad290919,"@The_Lost_Throne @TheBinanceNFT @Gate_Nft @LBank_Exchange @LibertyLand_LL Impresive and great project. I trust this project can be successfully🚀🚀

@auliyaarahmann  @AzizMisbahuddi3  @amarramrr",https://twitter.com/Muhamad290919/status/1513537223257251842,0,0,54,"['The_Lost_Throne', 'TheBinanceNFT', 'Gate_Nft', 'LBank_Exchange', 'LibertyLand_LL', 'auliyaarahmann', 'AzizMisbahuddi3', 'amarramrr']"
24657,HugoHealy,Always a pleasure having the trust of a paramotor pilot allowing me to fly my drone around him! How about some FPV NFT’s? https://t.co/8SO4A0yFFA,https://twitter.com/HugoHealy/status/1491355554127937536,55,26,1703,
46081,El_Crypto_Chapo,"Another team has chosen to work with us at @AssureDefi to foster an environment of trust and confidence within their community.

Congrats to the @gamewin_finance team on their shiny new NFT!",https://twitter.com/El_Crypto_Chapo/status/1418254080674353156,3,1,40486,"['AssureDefi', 'gamewin_finance']"
26234,SolMiner_,"To everyone who is new or not in the NFT game. Please do shut down your DMs and never trust any links or info you get through DM. Even if the account has the same name as the project's founder. Just use the #annoucement channel ;)
👇",https://twitter.com/SolMiner_/status/1488621411350597636,6,1,680,
