,User,Tweets,Url,likeCount,retweetCount,followersCount,metionedUsers
280,pixlrgenesis,"These are a couple of the galleries that's ready for the beta release 👀 We're building multiple galleries with varying designs for more diversity. As more galleries are added, we'll soon have our own Pixlr Genesis artverse 🎨

#NFTProject #NFT #NFTCommmunity #NFTcollections https://t.co/b0yxVytN9o",https://twitter.com/pixlrgenesis/status/1528374922216894465,5,0,2825,
676,AcceptyArt,"Title: Unbalanced Bicycle
Even if it's unbalanced, you can move forward.

#NFT #NFTs #socialgood #diversity #inclusion #beyourself https://t.co/sHi5utT08m",https://twitter.com/AcceptyArt/status/1524210753619693568,2,1,109,
946,JuniMaybeWuni,@childishgamzeno The NFT community needs some diversity so I propose Lego Eda NFTS,https://twitter.com/JuniMaybeWuni/status/1520148079621648387,46,0,306,['childishgamzeno']
470,Celebi170,@CutieBabeGem15 @diversity_nft done https://t.co/0rIn5Dkvi0,https://twitter.com/Celebi170/status/1526701479507030016,1,0,321,"['CutieBabeGem15', 'diversity_nft']"
168,DeFi_Volcano,"📝@PaycerProtocol shared #Metaverse After-Party Report of the @OMRockstars official side event.

📌Highlights:
🔺Diversity regarding the background of the guests
🔺The #NFT exhibition
🔺Gathering like-minded people &amp; potential collaborations

🔗INFO:
https://t.co/9TKbJzjo9G",https://twitter.com/DeFi_Volcano/status/1529465858870984705,24,23,10809,"['paycerprotocol', 'OMRockstars']"
347,AcceptyArt,"Title: Change of Heart
People are influenced by the people around them.

#NFT #NFTs #socialgood #diversity #inclusion #beyourself https://t.co/9pHEfI7WDE",https://twitter.com/AcceptyArt/status/1527653436774547456,3,1,109,
748,iam_Furst,@GrabowskiDylan @FlamingoFinance @LyrebirdFinance @HumswapNeo @SwitcheoLabs @tothemoon_net @DogeRift @NeoCandyN3 @N3_FTW_NETWORK @GrantShares @NeoBurger_io @ghostmarketio @skykaarma @MegaOasis_nft @rentfuse_com @MercurialApps @coz_props @SendnudesToken I love the diversity of each project as a few of them can not be placed in a particular category....mind blowing,https://twitter.com/iam_Furst/status/1523226371073449984,4,0,1933,"['GrabowskiDylan', 'FlamingoFinance', 'LyrebirdFinance', 'HumswapNeo', 'SwitcheoLabs', 'tothemoon_net', 'DogeRift', 'NeoCandyN3', 'N3_FTW_NETWORK', 'GrantShares', 'NeoBurger_io', 'ghostmarketio', 'skykaarma', 'MegaOasis_nft', 'rentfuse_com', 'MercurialApps', 'coz_props']"
610,Eli_Krumova,I gave +Kred to @fightlikeagirl on @Kred #influence #GirlsWhoCode #WomenInSTEM #WomeninTech #WomenWhoCode #STEM #AI #ML #IoT #IIoT #IoTPL #NFTs #NFT #Metaverse #Programming #DataScience #tech #EmergingTech #FutureofWork #Diversity #Equality #Inclusion #DEI #womenempowerment #SDGs,https://twitter.com/Eli_Krumova/status/1525217649692708864,5,3,31627,"['fightlikeagirl', 'Kred']"
358,WeAreWomen_NFT,"I'm looking for a topic. As you know, I love small specials with very special NFTs. What topics do you want? I already had a lot e.g.

- Soccer Fan Girls
- Goddesses
- Countries/Flags
- Diversity
- Party
- Special holidays

What suggestions do you have?👀😻 #NFTCommunity #NFTArt https://t.co/1NayTmACBR",https://twitter.com/WeAreWomen_NFT/status/1527570196843601926,25,7,10849,
949,TheAuracles_,@BlvckParis @chrisbrown @YouAreRNWND Oh yeah this is major! Shifting the paradigm of what NFT x Diversity x Fashion x Celebrities can be. Don’t sleep!! LFGGGG,https://twitter.com/TheAuracles_/status/1520111762321801216,32,8,12744,"['BlvckParis', 'chrisbrown', 'YouAreRNWND']"
1065,InvestorsKeep,"@flyabstractart @Diabladaz @mefaverse @Southside_City Facts man. I mean when you have a randomly generated group of NFT’s, you may get some funky looking ones but with this project it’s hard to find anything short of amazing. 

I love the diversity too, all kinds of ethnicities represented.",https://twitter.com/InvestorsKeep/status/1518782943610773504,7,3,951,"['flyabstractart', 'Diabladaz', 'mefaverse', 'Southside_City']"
568,AcceptyArt,"Title: I Am Not a Designer
I am not a designer, but I express myself in art.

#NFT #NFTs #socialgood #diversity #inclusion #beyourself https://t.co/mZUAKJ0Kz9",https://twitter.com/AcceptyArt/status/1526022638145249281,4,1,109,
154,JellybeanReds,"Celebrate Every Vivacious Hue of Your Rainbow

NFT: https://t.co/ll1yUSCK81
Story: https://t.co/XAYJqo00LL

#lgbtq #rainbow #diversity #pride 
Find @jellybeanreds on #objkt
#nftart #NFTs #tezos
#magic #Jellybing #Butterfly #PeaceSign #dreams https://t.co/8eYaT1iyKD",https://twitter.com/JellybeanReds/status/1529600960326209536,2,1,3034,['JellybeanReds']
865,devan_gann,"We talk a lot about diversity. I'd like to see some of the NFT projects that are diverse in many ways! Body type, physical abilities, etc. Tag projects you love, I'll go first!

I ADORE the body representation of @girlzofgalaxy collection! 😍 absolutely 🤌🏻",https://twitter.com/devan_gann/status/1521523703426785286,4,1,226,['girlzofgalaxy']
175,vijay_bharadvaj,"Digital Art #84

Art form: Digital Abstract painting 

Name: Diversity 

Our ability to reach unity in diversity will be the beauty and the test of our civilization. 

#NFT #NFTCommunity #MAYC #art #artlovers #artoftheday #minimalismlife #minimalart #abstractartist #nftcollector https://t.co/FfoDo79LtP",https://twitter.com/vijay_bharadvaj/status/1529411950433538048,6,3,1546,
302,metaclubf,"Gm guys!

We strive for diversity and representation of all minority backgrounds in our players at MetaClub🌎🏟

What nations would you like to see our players come from? 

#NFTs #nft #NFTCommunity #Diversity #football #soccer #Equality #fifa #FUT #PlayToEarn #Metaverse #P2EGame https://t.co/GVlIrx3vjj",https://twitter.com/metaclubf/status/1528082108455038978,16,3,633,
